Order_ID,Customer_Name,Category,Product,Region,Order_Date,Quantity,Price,Discount_%,Sales,Profit
ORD00882,Tony Gonzales,Fashion,Jacket,North,2024-07-17,3,952,15,2856,789.9
ORD00883,Brian Baldwin,Fashion,Jacket,North,2024-01-28,5,835,10,4175,1193.38
ORD00884,Michelle Waters,Electronics,Headphones,West,2024-05-25,3,192,0,576,102.11
ORD00885,Jeffrey Dorsey,Fashion,T-Shirt,South,2024-02-19,1,141,10,141,40.8
ORD00886,Olivia Cox,Beauty,Face Wash,South,2024-04-13,4,918,0,3672,920.49
ORD00887,Laura Harris,Beauty,Lipstick,East,2025-01-16,1,49,20,49,3.47
ORD00888,Noah Maxwell,Beauty,Perfume,West,2024-02-07,1,349,15,349,17.78
ORD00889,Sara Cabrera,Beauty,Moisturizer,South,2024-11-19,4,672,5,2688,772.11
ORD00890,Jennifer Guzman,Electronics,Laptop,East,2024-10-15,3,946,0,2838,443.38
ORD00891,Kristen Patel,Beauty,Lipstick,East,2024-01-21,1,928,5,928,206.04
ORD00892,Paul Gonzalez,Home & Kitchen,Cookware,South,2025-02-15,2,335,0,670,44.0
ORD00893,Erin Riggs,Fashion,T-Shirt,West,2025-03-05,3,307,15,921,233.79
ORD00894,Michael Davis,Beauty,Face Wash,North,2024-10-24,3,632,5,1896,507.13
ORD00895,Jill Ruiz,Home & Kitchen,Table Lamp,West,2025-03-28,4,469,10,1876,377.71
ORD00896,Sarah Carey,Sports,Cricket Bat,West,2024-04-27,2,726,20,1452,139.03
ORD00897,John Calhoun,Home & Kitchen,Mixer,North,2024-11-27,2,727,10,1454,338.06
ORD00898,Rebecca Gomez,Sports,Cricket Bat,South,2024-09-03,5,429,0,2145,586.22
ORD00899,Claudia Carlson,Home & Kitchen,Table Lamp,East,2024-09-16,1,417,10,417,93.02
ORD00900,Kevin Davis,Sports,Football,North,2024-06-18,3,396,0,1188,64.66
ORD00901,Victoria Williams,Sports,Yoga Mat,East,2024-03-15,2,770,0,1540,169.39
ORD00902,Rickey Dunn,Beauty,Moisturizer,West,2024-01-06,3,769,10,2307,235.59
ORD00903,Linda Mccormick,Fashion,T-Shirt,North,2024-06-12,3,758,10,2274,652.42
ORD00904,Gregory Lam,Sports,Yoga Mat,North,2024-09-19,3,204,5,612,113.36
ORD00905,Jeffrey Richardson,Fashion,Shoes,West,2024-05-31,2,784,0,1568,231.7
ORD00906,Ian Lloyd,Sports,Cricket Bat,West,2025-01-08,2,681,15,1362,140.3
ORD00907,William Wagner,Home & Kitchen,Mixer,North,2024-05-04,2,549,20,1098,63.99
ORD00908,Kelly Clark,Beauty,Face Wash,West,2025-01-13,1,913,0,913,161.5
ORD00909,Kenneth Hunter,Home & Kitchen,Table Lamp,South,2024-01-03,5,352,10,1760,343.32
ORD00910,Karen Fernandez,Beauty,Moisturizer,West,2024-09-12,4,797,10,3188,358.14
ORD00911,Kenneth Williams,Beauty,Perfume,West,2024-07-07,1,410,0,410,106.95
ORD00912,Brian Rojas Jr.,Fashion,T-Shirt,South,2024-03-10,2,954,0,1908,541.78
ORD00913,Jessica Jones,Beauty,Perfume,West,2024-06-27,3,110,5,330,72.44
ORD00914,Matthew Wells,Electronics,Headphones,West,2024-10-06,3,604,10,1812,512.32
ORD00915,Colin Gaines,Electronics,Smartphone,West,2025-03-11,5,379,20,1895,273.7
ORD00916,Jill Padilla,Beauty,Face Wash,West,2024-02-22,2,823,15,1646,216.43
ORD00917,Catherine Benjamin,Fashion,Jacket,East,2024-02-21,5,76,15,380,113.49
ORD00918,Tanya Stuart,Sports,Football,East,2024-05-09,1,634,10,634,137.33
ORD00919,Luke Holmes,Electronics,Smartwatch,West,2024-08-24,5,512,20,2560,447.1
ORD00920,David Jordan,Sports,Cricket Bat,West,2024-10-03,4,539,5,2156,241.3
ORD00921,Anthony Lewis DVM,Fashion,Shoes,North,2024-01-01,1,567,5,567,60.6
ORD00922,Justin Thompson,Sports,Football,East,2024-11-23,1,435,0,435,76.96
ORD00923,Valerie Shaffer,Home & Kitchen,Cookware,East,2025-04-12,3,946,10,2838,698.76
ORD00924,Courtney Alvarado,Electronics,Headphones,North,2025-04-19,3,800,0,2400,496.37
ORD00925,Jerry Smith,Beauty,Face Wash,East,2024-06-06,1,289,20,289,24.77
ORD00926,Todd Jordan,Beauty,Moisturizer,North,2024-04-16,2,732,10,1464,90.54
ORD00927,Daniel Davis,Sports,Yoga Mat,West,2025-05-02,3,194,20,582,62.23
ORD00928,Adam Miller,Beauty,Moisturizer,South,2024-09-07,4,360,15,1440,291.8
ORD00929,Joshua Bryant,Fashion,Jeans,West,2025-03-27,5,273,10,1365,143.16
ORD00930,Alicia Alexander,Sports,Dumbbells,South,2024-05-05,1,871,5,871,142.58
ORD00931,John Owen,Sports,Football,West,2024-12-26,2,169,5,338,97.14
ORD00932,Gary Salazar,Fashion,Shoes,North,2024-06-24,5,575,5,2875,494.24
ORD00933,Claudia Powers,Electronics,Smartwatch,East,2024-11-05,4,499,5,1996,230.99
ORD00934,Karen Torres,Fashion,Shoes,West,2024-06-16,5,635,20,3175,508.34
ORD00935,Kathleen Bradley,Home & Kitchen,Mixer,North,2024-01-17,4,138,20,552,77.46
ORD00936,Kevin Harvey,Sports,Football,North,2024-09-26,2,41,5,82,9.66
ORD00937,Darlene Miller,Electronics,Smartwatch,South,2024-04-12,1,563,5,563,65.05
ORD00938,Michelle Ellis,Beauty,Perfume,South,2024-10-21,2,281,15,562,133.15
ORD00939,Valerie Austin,Electronics,Laptop,South,2024-03-20,1,263,10,263,77.55
ORD00940,Shannon Rivera,Sports,Dumbbells,South,2025-03-19,4,602,5,2408,223.16
ORD00941,Felicia Hampton,Electronics,Smartwatch,South,2024-08-24,1,690,10,690,137.37
ORD00942,Heather Long,Beauty,Perfume,West,2024-01-11,4,797,20,3188,555.74
ORD00943,Lauren Rocha,Beauty,Perfume,North,2024-09-23,3,941,20,2823,271.51
ORD00944,Sandra Williams,Fashion,Shoes,South,2025-05-04,1,773,10,773,195.72
ORD00945,Andrew Ruiz,Home & Kitchen,Chair,South,2024-10-11,5,294,20,1470,408.0
ORD00946,Stephanie Williams,Electronics,Smartwatch,North,2024-09-09,2,894,0,1788,366.96
ORD00947,Courtney Robinson,Sports,Dumbbells,South,2024-08-21,4,324,10,1296,273.03
ORD00948,Jordan Curtis,Beauty,Face Wash,East,2024-10-11,3,634,10,1902,239.62
ORD00949,Austin Lopez,Beauty,Lipstick,North,2024-02-18,3,643,10,1929,568.46
ORD00950,Juan Glenn,Home & Kitchen,Table Lamp,North,2024-12-10,5,277,10,1385,250.18
ORD00951,James Holmes,Beauty,Lipstick,East,2024-07-26,1,904,20,904,176.05
ORD00952,Gail Taylor,Home & Kitchen,Chair,North,2024-06-15,5,244,10,1220,110.32
ORD00953,Melissa Palmer DVM,Beauty,Face Wash,West,2024-06-12,1,868,15,868,136.6
ORD00954,Mary Anderson,Electronics,Smartwatch,North,2025-02-17,1,733,5,733,73.49
ORD00955,Christine Fowler,Fashion,Shoes,North,2025-02-17,1,403,20,403,89.86
ORD00956,Adrian Gray,Sports,Yoga Mat,West,2024-07-26,1,483,10,483,118.06
ORD00957,Robert Knight,Electronics,Smartphone,East,2025-03-26,1,831,15,831,63.41
ORD00958,Kimberly Fitzpatrick,Fashion,Jacket,North,2024-01-28,2,845,20,1690,301.29
ORD00959,Valerie Johnson,Home & Kitchen,Chair,East,2025-05-06,1,481,15,481,74.37
ORD00960,Angela Lyons,Sports,Football,North,2024-08-13,5,708,20,3540,866.88
ORD00961,Jillian Miller,Electronics,Smartphone,East,2025-03-10,4,245,10,980,152.94
ORD00962,David Ramirez,Beauty,Moisturizer,West,2024-02-22,1,604,20,604,93.62
ORD00963,Stephen Snow,Home & Kitchen,Cookware,North,2024-02-20,2,156,5,312,42.78
ORD00964,Keith Mills,Electronics,Laptop,South,2024-01-15,4,392,15,1568,218.04
ORD00965,Sean Welch,Home & Kitchen,Mixer,East,2024-05-06,3,656,10,1968,277.68
ORD00966,Lisa Turner,Beauty,Perfume,South,2024-08-06,1,803,10,803,221.74
ORD00967,Mark Jensen,Sports,Football,South,2024-12-21,4,763,0,3052,761.02
ORD00968,Rebekah Kaiser,Beauty,Face Wash,West,2025-02-05,5,838,0,4190,700.12
ORD00969,Linda Armstrong,Beauty,Moisturizer,West,2024-06-07,2,810,15,1620,138.01
ORD00970,Stephanie Campbell,Home & Kitchen,Mixer,South,2024-09-28,5,589,15,2945,280.65
ORD00971,Kimberly Rogers,Home & Kitchen,Chair,South,2024-11-25,2,956,15,1912,520.38
ORD00972,Dean Oliver,Beauty,Face Wash,North,2024-11-16,1,500,15,500,40.08
ORD00973,Christina Day,Electronics,Headphones,North,2024-02-21,4,404,0,1616,235.15
ORD00974,Robert Spears,Beauty,Lipstick,South,2024-02-18,4,727,5,2908,643.66
ORD00975,Jesus Griffin,Fashion,Jeans,North,2024-10-16,2,296,15,592,154.18
ORD00976,Anne Daniels,Electronics,Headphones,South,2025-01-16,1,404,5,404,94.82
ORD00977,Meghan Gonzales,Home & Kitchen,Table Lamp,North,2024-08-21,5,246,20,1230,345.79
ORD00978,David Payne,Electronics,Smartphone,North,2025-03-12,1,734,10,734,126.97
ORD00979,Sara Burns,Fashion,T-Shirt,East,2024-07-04,1,221,10,221,20.37
ORD00980,Leah Williams,Fashion,Jeans,East,2024-11-22,1,564,5,564,122.99
ORD00981,Connie Bauer,Fashion,Jeans,South,2025-04-23,1,962,15,962,124.71
ORD00982,Gabrielle Reid,Home & Kitchen,Mixer,East,2025-03-08,4,940,0,3760,461.29
ORD00983,Pamela Thomas,Fashion,Jeans,North,2024-12-10,4,806,0,3224,778.01
ORD00984,Lynn Parks,Sports,Dumbbells,East,2024-03-30,4,102,10,408,72.73
ORD00985,David Reilly,Electronics,Headphones,South,2024-11-18,4,688,10,2752,167.45
ORD00986,Barbara French,Sports,Yoga Mat,West,2024-11-16,5,507,10,2535,755.44
ORD00987,Diane Garcia,Electronics,Smartwatch,South,2024-12-13,3,454,15,1362,113.46
ORD00988,William Miller,Beauty,Moisturizer,East,2024-02-13,2,791,5,1582,175.88
ORD00989,Nicholas Torres,Sports,Yoga Mat,East,2024-11-09,3,159,5,477,108.55
ORD00990,Melissa Waters,Sports,Football,West,2024-08-21,2,367,15,734,212.93
ORD00991,Matthew Thompson,Beauty,Perfume,West,2025-01-06,2,654,0,1308,243.17
ORD00992,Benjamin Holmes,Electronics,Smartwatch,West,2025-04-24,1,924,15,924,96.88
ORD00993,Cathy Sims,Beauty,Perfume,West,2024-09-03,4,252,10,1008,207.72
ORD00994,Amanda Allen,Sports,Dumbbells,West,2024-03-06,3,850,20,2550,533.3
ORD00995,Brett Martin,Sports,Cricket Bat,North,2024-11-07,3,211,10,633,76.41
ORD00996,Amy Mclean,Electronics,Smartphone,South,2024-02-13,4,751,15,3004,537.82
ORD00997,Valerie Washington,Beauty,Perfume,West,2024-08-03,4,452,15,1808,466.49
ORD00998,Kristine Clark,Home & Kitchen,Chair,South,2025-01-24,5,737,5,3685,1020.83
ORD00999,Tina Hoffman,Sports,Cricket Bat,North,2024-04-14,1,669,20,669,47.86
ORD01000,Andrew Washington,Home & Kitchen,Table Lamp,North,2024-08-12,5,698,0,3490,414.37
